Latitude,Longitude,Depth,band_1_561,band_2_676,band_3_805
15.892087,73.463872,XX,0.0177163,0.0157849,0.029587
16.005748,73.471836,XX,0.0238894,0.0196415,0.029587
16.013105,73.420761,XX,0.0177163,0.0157849,0.029587
16.012833,73.457906,XX,0.0223461,0.0196415,0.0328515
16.000537,73.444686,XX,0.0192596,0.0177132,0.0263225
16.004805,73.472685,XX,0.0238894,0.0196415,0.036116
16.018576,73.427306,XX,0.0192596,0.0177132,0.0197935
15.979973,73.413314,XX,0.0146298,0.0138566,0.023058
16.009796,73.488345,XX,0.0269759,0.0215698,0.036116
15.954181,73.483718,XX,0.0223461,0.0196415,0.0328515
15.987034,73.470998,XX,0.0223461,0.0196415,0.0328515
15.888012,73.481973,XX,0.0208028,0.0177132,0.0328515
15.974548,73.488189,XX,0.0238894,0.0215698,0.036116
15.972185,73.479939,XX,0.0223461,0.0196415,0.0328515
16.030004,73.47053,XX,0.0208028,0.0196415,0.0328515
16.021702,73.465968,XX,0.0208028,0.0215698,0.0328515
16.028231,73.450078,XX,0.0238894,0.0215698,0.029587
15.948566,73.49497,XX,0.0208028,0.0196415,0.036116
15.883207,73.492655,XX,0.0285191,0.0196415,0.036116
16.025967,73.418557,XX,0.016173,0.0177132,0.0263225
15.954639,73.471804,XX,0.0192596,0.0177132,0.0328515
15.996001,73.417532,XX,0.0130865,0.0138566,0.023058
16.015713,73.443727,XX,0.0208028,0.0196415,0.029587
16.013122,73.460427,XX,0.0208028,0.0196415,0.0328515
15.901032,73.463524,XX,0.0192596,0.0177132,0.0328515
15.98482,73.445929,XX,0.016173,0.0177132,0.029587
15.926448,73.472718,XX,0.0208028,0.0177132,0.0328515
16.021063,73.452376,XX,0.0223461,0.0215698,0.0328515
15.909992,73.427593,XX,0.0146298,0.0157849,0.023058
16.028668,73.473204,XX,0.0192596,0.0196415,0.036116
16.00459,73.461614,XX,0.0208028,0.0215698,0.029587
15.990799,73.466765,XX,0.0208028,0.0196415,0.029587
16.011574,73.433808,XX,0.0177163,0.0177132,0.029587
16.008139,73.484152,XX,0.0208028,0.0196415,0.0328515
15.903461,73.481157,XX,0.0208028,0.0157849,0.029587
15.919208,73.484121,XX,0.0269759,0.0196415,0.0328515
15.901137,73.421638,XX,0.0146298,0.0157849,0.023058
16.019092,73.461082,XX,0.0223461,0.0196415,0.0328515
16.024956,73.465943,XX,0.0223461,0.0215698,0.029587
15.975187,73.482719,XX,0.0254326,0.0196415,0.0328515
15.969081,73.481924,XX,0.0238894,0.0215698,0.0328515
15.937324,73.420515,XX,0.0130865,0.0177132,0.023058
16.02844,73.46031,XX,0.0223461,0.0196415,0.029587
15.89218,73.49637,XX,0.0269759,0.0196415,0.036116
15.946429,73.423526,XX,0.0146298,0.0138566,0.023058
15.998943,73.487305,XX,0.0254326,0.0196415,0.036116
15.920487,73.473323,XX,0.0208028,0.0177132,0.0328515
16.03166,73.436875,XX,0.0192596,0.0177132,0.0263225
16.008262,73.463267,XX,0.0208028,0.0215698,0.029587
16.017251,73.450163,XX,0.0192596,0.0196415,0.029587
15.97282,73.417574,XX,0.0130865,0.0177132,0.023058
16.007678,73.438604,XX,0.0208028,0.0177132,0.029587
15.971168,73.432721,XX,0.0130865,0.0157849,0.0263225
15.981567,73.464873,XX,0.0208028,0.0196415,0.029587
15.923644,73.45971,XX,0.0192596,0.0196415,0.029587
16.024413,73.447024,XX,0.0208028,0.0196415,0.029587
15.953309,73.475317,XX,0.0177163,0.0177132,0.0328515
16.004495,73.467221,XX,0.0192596,0.0177132,0.036116
16.02323,73.433437,XX,0.0208028,0.0177132,0.0263225
15.956259,73.490008,XX,0.0208028,0.0177132,0.0328515
16.03198,73.425098,XX,0.0177163,0.0196415,0.023058
16.017219,73.445818,XX,0.0238894,0.0196415,0.029587
15.986024,73.481516,XX,0.0208028,0.0196415,0.0328515
15.957617,73.452164,XX,0.0146298,0.0177132,0.029587
15.978574,73.463354,XX,0.0192596,0.0177132,0.029587
16.023376,73.434978,XX,0.0208028,0.0177132,0.0263225
15.979673,73.484507,XX,0.0208028,0.0215698,0.036116
15.969527,73.44941,XX,0.016173,0.0177132,0.0263225
16.005969,73.446045,XX,0.0208028,0.0177132,0.0263225
16.006545,73.450666,XX,0.0223461,0.0196415,0.0263225
15.962025,73.424385,XX,0.0130865,0.0177132,0.029587
16.011005,73.467732,XX,0.0192596,0.0196415,0.029587
15.98999,73.486532,XX,0.0208028,0.0196415,0.036116
15.969032,73.475058,XX,0.0238894,0.0196415,0.029587
16.014526,73.411219,XX,0.016173,0.0177132,0.0263225
15.935868,73.462979,XX,0.016173,0.0177132,0.029587
15.903358,73.485781,XX,0.0223461,0.0177132,0.0328515
16.004548,73.455727,XX,0.0208028,0.0177132,0.0328515
15.966589,73.474656,XX,0.0208028,0.0177132,0.0328515
15.983215,73.448884,XX,0.016173,0.0177132,0.029587
16.008294,73.448831,XX,0.0238894,0.0196415,0.0263225
16.018522,73.43852,XX,0.0208028,0.0157849,0.0263225
15.997689,73.463348,XX,0.0208028,0.0196415,0.029587
15.984619,73.436821,XX,0.016173,0.0177132,0.0263225
15.990584,73.474615,XX,0.0208028,0.0177132,0.0328515
16.002811,73.421963,XX,0.0146298,0.0157849,0.0263225
16.004144,73.475072,XX,0.0208028,0.0196415,0.0328515
16.032116,73.44374,XX,0.0208028,0.0196415,0.029587
15.880852,73.466199,XX,0.0208028,0.0177132,0.029587
16.012775,73.468699,XX,0.0208028,0.0196415,0.0328515
16.024961,73.410856,XX,0.0146298,0.0138566,0.0263225
15.925716,73.408977,XX,0.0146298,0.0157849,0.0263225
16.010943,73.477964,XX,0.0208028,0.0196415,0.0328515
15.908111,73.467673,XX,0.0208028,0.0177132,0.0328515
15.998391,73.466707,XX,0.0208028,0.0196415,0.0328515
16.02995,73.482025,XX,0.0269759,0.0215698,0.036116
16.019702,73.414542,XX,0.0146298,0.0177132,0.0263225
16.00825,73.442804,XX,0.0192596,0.0177132,0.0263225
16.010419,73.480631,XX,0.0223461,0.0196415,0.0328515
16.03678,73.43263,XX,0.0177163,0.0157849,0.0263225
16.032741,73.474154,XX,0.0192596,0.0215698,0.036116
16.034316,73.447929,XX,0.0238894,0.0215698,0.029587
16.028536,73.454842,XX,0.0223461,0.0215698,0.029587
15.929303,73.473817,XX,0.0223461,0.0177132,0.036116
16.01769,73.473568,XX,0.0269759,0.0215698,0.036116
16.01724,73.448621,XX,0.0208028,0.0177132,0.0328515
15.944608,73.415554,XX,0.0146298,0.0157849,0.0263225
15.953115,73.429499,XX,0.0146298,0.0177132,0.0263225
15.993934,73.431563,XX,0.016173,0.0138566,0.0263225
15.94343,73.458718,XX,0.016173,0.0177132,0.029587
16.021048,73.469197,XX,0.0223461,0.0215698,0.036116
16.005048,73.412695,XX,0.0130865,0.0177132,0.0263225
16.012934,73.434358,XX,0.0177163,0.0177132,0.0263225
15.957304,73.409148,XX,0.0130865,0.0138566,0.0263225
16.035848,73.43488,XX,0.0208028,0.0196415,0.0263225
16.025921,73.468179,XX,0.0208028,0.0196415,0.0328515
16.00128,73.45379,XX,0.0192596,0.0177132,0.029587
16.014322,73.438833,XX,0.0177163,0.0177132,0.029587
16.019098,73.480986,XX,0.0238894,0.0177132,0.036116
15.910152,73.430954,XX,0.0146298,0.0157849,0.029587
16.004753,73.484598,XX,0.0208028,0.0215698,0.0328515
15.911071,73.464569,XX,0.0208028,0.0157849,0.029587
16.011044,73.416993,XX,0.0146298,0.0157849,0.0263225
16.024116,73.443522,XX,0.0208028,0.0196415,0.029587
16.031567,73.461547,XX,0.0223461,0.0196415,0.0328515
16.011591,73.436191,XX,0.0177163,0.0196415,0.029587
16.011316,73.454274,XX,0.0208028,0.0196415,0.0263225
16.027037,73.472656,XX,0.0223461,0.0196415,0.029587
16.035534,73.466563,XX,0.0192596,0.0196415,0.029587
15.940868,73.479755,XX,0.0223461,0.0177132,0.0328515
16.006274,73.432027,XX,0.0177163,0.0177132,0.0263225
16.023126,73.419281,XX,0.016173,0.0177132,0.0263225
15.971194,73.493259,XX,0.0238894,0.0234982,0.0393805
16.028015,73.420504,XX,0.0177163,0.0177132,0.029587
16.025944,73.471402,XX,0.0223461,0.0196415,0.036116
16.004238,73.488387,XX,0.0254326,0.0254265,0.036116
15.89433,73.417769,XX,0.0146298,0.0157849,0.0263225
16.017632,73.484501,XX,0.0223461,0.0234982,0.0393805
16.00573,73.469314,XX,0.0192596,0.0196415,0.0328515
16.004221,73.466802,XX,0.0192596,0.0177132,0.0328515
15.902143,73.467298,XX,0.0192596,0.0157849,0.029587
16.012966,73.476547,XX,0.0223461,0.0196415,0.0328515
15.954654,73.473906,XX,0.0192596,0.0177132,0.0328515
15.88836,73.454515,XX,0.0177163,0.0157849,0.0328515
15.964639,73.467244,XX,0.0254326,0.0215698,0.029587
15.885311,73.483394,XX,0.0223461,0.0177132,0.0328515
15.956359,73.484963,XX,0.0208028,0.0196415,0.0328515
16.03466,73.439375,XX,0.0192596,0.0196415,0.0328515
16.034838,73.464045,XX,0.0192596,0.0196415,0.0328515
16.026874,73.468732,XX,0.0208028,0.0196415,0.029587
15.99383,73.417269,XX,0.0146298,0.0138566,0.023058
15.914169,73.480796,XX,0.0254326,0.0196415,0.0328515
15.956181,73.459882,XX,0.016173,0.0196415,0.0328515
15.912286,73.482912,XX,0.0238894,0.0177132,0.0328515
16.017697,73.418482,XX,0.016173,0.0177132,0.023058
16.029065,73.453016,XX,0.0238894,0.0215698,0.029587
15.885804,73.457196,XX,0.0177163,0.0177132,0.0263225
16.02248,73.460916,XX,0.0208028,0.0215698,0.029587
16.019924,73.482802,XX,0.0223461,0.0215698,0.036116
15.97978,73.480442,XX,0.0208028,0.0196415,0.0328515
15.960169,73.487036,XX,0.0208028,0.0196415,0.036116
15.971309,73.471117,XX,0.0238894,0.0196415,0.0328515
16.020838,73.458826,XX,0.0208028,0.0196415,0.0328515
15.921359,73.462389,XX,0.0208028,0.0177132,0.0328515
16.007356,73.469301,XX,0.0223461,0.0196415,0.036116
16.009598,73.460454,XX,0.0223461,0.0215698,0.029587
15.995263,73.465329,XX,0.0223461,0.0177132,0.0328515
15.982545,73.45001,XX,0.0177163,0.0177132,0.029587
16.02948,73.416988,XX,0.0177163,0.0157849,0.0263225
15.97184,73.450653,XX,0.0177163,0.0157849,0.029587
15.975279,73.476552,XX,0.0208028,0.0157849,0.0328515
16.007357,73.45052,XX,0.0223461,0.0196415,0.0328515
16.033972,73.456622,XX,0.0223461,0.0196415,0.036116
15.898892,73.486795,XX,0.0238894,0.0177132,0.0328515
15.956382,73.468988,XX,0.0208028,0.0157849,0.029587
16.00279,73.437661,XX,0.0177163,0.0177132,0.0263225
15.94827,73.415805,XX,0.0146298,0.0177132,0.0263225
16.00057,73.468232,XX,0.0208028,0.0196415,0.029587
16.008667,73.462984,XX,0.0208028,0.0196415,0.0328515
16.036647,73.414548,XX,0.0177163,0.0157849,0.0263225
15.999665,73.474405,XX,0.0208028,0.0196415,0.0328515
16.026029,73.483457,XX,0.0269759,0.0215698,0.036116
16.023149,73.478713,XX,0.0208028,0.0196415,0.029587
16.02153,73.442,XX,0.0192596,0.0177132,0.0263225
15.912792,73.458672,XX,0.0192596,0.0157849,0.029587
16.009674,73.452184,XX,0.0208028,0.0196415,0.029587
16.005146,73.463572,XX,0.0177163,0.0196415,0.029587
16.024622,73.41997,XX,0.0177163,0.0157849,0.029587
15.951828,73.47687,XX,0.0177163,0.0177132,0.036116
16.02692,73.437613,XX,0.0192596,0.0196415,0.0263225
16.023758,73.469036,XX,0.0223461,0.0215698,0.0328515
16.01381,73.461823,XX,0.0208028,0.0196415,0.0328515
15.999752,73.486598,XX,0.0223461,0.0196415,0.0328515
15.905828,73.432949,XX,0.0146298,0.0177132,0.029587
15.941799,73.439395,XX,0.0146298,0.0157849,0.0263225
15.964263,73.452673,XX,0.0177163,0.0157849,0.029587
15.950122,73.465673,XX,0.0177163,0.0177132,0.029587
15.961911,73.408972,XX,0.0146298,0.0157849,0.0263225
15.971811,73.465508,XX,0.0192596,0.0157849,0.029587
15.971198,73.436785,XX,0.016173,0.0157849,0.023058
16.00219,73.467238,XX,0.0192596,0.0196415,0.0328515
15.944056,73.470483,XX,0.0192596,0.0157849,0.036116
16.032022,73.468272,XX,0.0208028,0.0196415,0.0328515
15.930447,73.425612,XX,0.0130865,0.0157849,0.023058
16.0104,73.477968,XX,0.0208028,0.0196415,0.0328515
15.898874,73.427399,XX,0.0146298,0.0157849,0.0263225
15.981671,73.460388,XX,0.0192596,0.0177132,0.029587
16.031369,73.434214,XX,0.0192596,0.0196415,0.029587
16.005745,73.433854,XX,0.0177163,0.0177132,0.0263225
16.025682,73.453743,XX,0.0238894,0.0215698,0.029587
15.992921,73.479222,XX,0.0208028,0.0196415,0.0328515
15.95616,73.475996,XX,0.0192596,0.0177132,0.0328515
16.009642,73.410697,XX,0.016173,0.0177132,0.023058
16.019814,73.411317,XX,0.0146298,0.0177132,0.0197935
16.005672,73.461185,XX,0.0208028,0.0196415,0.0328515
15.907398,73.481968,XX,0.0208028,0.0157849,0.0328515
16.027963,73.450501,XX,0.0223461,0.0196415,0.029587
16.013878,73.415289,XX,0.016173,0.0177132,0.0263225
16.013661,73.460002,XX,0.0208028,0.0196415,0.029587
16.024674,73.483467,XX,0.0269759,0.0215698,0.036116
16.028277,73.456526,XX,0.0223461,0.0196415,0.029587
15.995372,73.461684,XX,0.0208028,0.0196415,0.0328515
15.948748,73.501554,XX,0.0254326,0.0215698,0.036116
15.979577,73.470914,XX,0.0208028,0.0177132,0.0263225
16.004179,73.423634,XX,0.0146298,0.0157849,0.0263225
15.987855,73.472113,XX,0.0208028,0.0196415,0.0328515
15.968804,73.462027,XX,0.0208028,0.0177132,0.0328515
15.9378,73.467728,XX,0.0192596,0.0177132,0.0328515
16.009704,73.437607,XX,0.0223461,0.0177132,0.029587
16.020075,73.484903,XX,0.0269759,0.0215698,0.036116
16.001165,73.475515,XX,0.0192596,0.0196415,0.0328515
16.004823,73.419004,XX,0.0146298,0.0177132,0.0263225
15.954107,73.435376,XX,0.0130865,0.0157849,0.0263225
16.035319,73.455491,XX,0.0223461,0.0196415,0.0328515
16.031297,73.424403,XX,0.0192596,0.0196415,0.0263225
16.028074,73.41013,XX,0.0146298,0.0157849,0.0263225
15.918968,73.469272,XX,0.0223461,0.0177132,0.029587
16.01509,73.470224,XX,0.0238894,0.0215698,0.0328515
15.984854,73.488672,XX,0.0238894,0.0215698,0.0393805
15.942098,73.481147,XX,0.0192596,0.0177132,0.0328515
15.974915,73.463522,XX,0.0192596,0.0177132,0.029587
15.941844,73.483671,XX,0.0208028,0.0196415,0.029587
15.96078,73.477503,XX,0.0192596,0.0196415,0.0328515
16.023413,73.477729,XX,0.0192596,0.0196415,0.0328515
16.009687,73.454006,XX,0.0223461,0.0215698,0.029587
16.019638,73.424214,XX,0.016173,0.0157849,0.0263225
15.977959,73.43449,XX,0.0146298,0.0196415,0.0263225
16.033524,73.413872,XX,0.016173,0.0157849,0.023058
15.936679,73.481748,XX,0.0223461,0.0177132,0.029587
16.00694,73.41198,XX,0.0130865,0.0157849,0.0263225
16.023501,73.471,XX,0.0223461,0.0196415,0.0328515
16.031843,73.48131,XX,0.0254326,0.0215698,0.0393805
16.007528,73.418142,XX,0.0130865,0.0157849,0.029587
15.921488,73.442634,XX,0.0146298,0.0177132,0.029587
16.01177,73.460858,XX,0.0223461,0.0215698,0.029587
16.030039,73.419226,XX,0.0192596,0.0177132,0.0263225
15.880869,73.430761,XX,0.0130865,0.0177132,0.0263225
15.884446,73.475977,XX,0.0208028,0.0157849,0.0328515
16.030535,73.450061,XX,0.0238894,0.0196415,0.029587
16.011636,73.442357,XX,0.0208028,0.0196415,0.029587
15.991559,73.478251,XX,0.0208028,0.0196415,0.0328515
16.00353,73.464986,XX,0.0177163,0.0196415,0.0328515
15.896683,73.500539,XX,0.0285191,0.0215698,0.036116
16.00191,73.465979,XX,0.0192596,0.0177132,0.0328515
16.003499,73.479702,XX,0.0208028,0.0215698,0.0328515
16.022319,73.457413,XX,0.0223461,0.0196415,0.029587
16.01249,73.410814,XX,0.016173,0.0157849,0.023058
16.006947,73.488086,XX,0.0269759,0.0215698,0.0393805
16.009675,73.415182,XX,0.0130865,0.0157849,0.0263225
16.032285,73.448365,XX,0.0238894,0.0215698,0.029587
15.928225,73.418344,XX,0.0130865,0.0138566,0.0263225
16.00694,73.487105,XX,0.0223461,0.0196415,0.0328515
16.018766,73.453516,XX,0.0223461,0.0215698,0.0328515
16.028782,73.432693,XX,0.0192596,0.0177132,0.0263225
16.003527,73.483627,XX,0.0208028,0.0196415,0.0328515
16.027117,73.409017,XX,0.016173,0.0157849,0.023058
16.007628,73.431736,XX,0.0177163,0.0177132,0.0263225
15.967633,73.488101,XX,0.0223461,0.0215698,0.036116
16.028675,73.436618,XX,0.0208028,0.0177132,0.029587
16.005722,73.487394,XX,0.0238894,0.0196415,0.0393805
16.022042,73.419429,XX,0.016173,0.0177132,0.023058
15.880867,73.4683,XX,0.0177163,0.0157849,0.029587
15.973565,73.426817,XX,0.0146298,0.0157849,0.0263225
16.031399,73.475987,XX,0.0208028,0.0196415,0.0328515
15.932893,73.502513,XX,0.0238894,0.0234982,0.036116
16.032887,73.419344,XX,0.0177163,0.0177132,0.023058
15.912486,73.434998,XX,0.0146298,0.0157849,0.029587
16.02868,73.455962,XX,0.0223461,0.0196415,0.029587
16.004132,73.417188,XX,0.0146298,0.0177132,0.0263225
15.939332,73.416996,XX,0.016173,0.0157849,0.0263225
16.033372,73.467561,XX,0.0177163,0.0177132,0.0328515
16.001355,73.464161,XX,0.0192596,0.0196415,0.0328515
15.965196,73.469342,XX,0.0223461,0.0196415,0.029587
15.889165,73.472439,XX,0.0208028,0.0177132,0.0328515
16.006333,73.477859,XX,0.0208028,0.0196415,0.0328515
15.979322,73.454239,XX,0.0208028,0.0196415,0.029587
15.978694,73.48017,XX,0.0223461,0.0196415,0.0328515
16.03135,73.431551,XX,0.0192596,0.0196415,0.029587
15.921546,73.450619,XX,0.016173,0.0157849,0.029587
16.036251,73.472025,XX,0.0208028,0.0196415,0.036116
16.017174,73.421009,XX,0.016173,0.0177132,0.0263225
16.009887,73.462975,XX,0.0223461,0.0196415,0.029587
16.021167,73.466953,XX,0.0208028,0.0196415,0.0328515
15.907763,73.419345,XX,0.0146298,0.0138566,0.0263225
15.999805,73.456044,XX,0.0192596,0.0196415,0.029587
15.991588,73.444475,XX,0.016173,0.0157849,0.0263225
16.002187,73.447897,XX,0.0208028,0.0196415,0.029587
15.985481,73.48152,XX,0.0177163,0.0196415,0.0328515
16.025587,73.45949,XX,0.0223461,0.0196415,0.0328515
15.951841,73.478691,XX,0.0192596,0.0177132,0.0328515
16.025845,73.47659,XX,0.0192596,0.0196415,0.036116
15.979761,73.47778,XX,0.0208028,0.0196415,0.029587
16.032003,73.446825,XX,0.0223461,0.0215698,0.0328515
16.007737,73.446733,XX,0.0223461,0.0196415,0.029587
15.921466,73.458465,XX,0.0192596,0.0157849,0.0328515
15.950185,73.4745,XX,0.0192596,0.0177132,0.036116
15.986722,73.484454,XX,0.0192596,0.0215698,0.0328515
15.928138,73.481672,XX,0.0223461,0.0177132,0.0328515
16.021073,73.435136,XX,0.0192596,0.0177132,0.0263225
15.912892,73.47282,XX,0.0192596,0.0177132,0.0328515
16.025838,73.475608,XX,0.0208028,0.0196415,0.0328515
15.958433,73.471495,XX,0.0208028,0.0196415,0.029587
16.007461,73.427533,XX,0.0146298,0.0177132,0.0263225
16.02183,73.464846,XX,0.0223461,0.0196415,0.0328515
16.013653,73.477803,XX,0.0208028,0.0215698,0.0328515
16.030413,73.451884,XX,0.0223461,0.0234982,0.029587
16.026542,73.479248,XX,0.0208028,0.0196415,0.036116
16.012823,73.475567,XX,0.0223461,0.0215698,0.0328515
16.025553,73.454725,XX,0.0238894,0.0196415,0.0328515
15.971794,73.463126,XX,0.0208028,0.0196415,0.029587
16.033676,73.434477,XX,0.0208028,0.0177132,0.0263225
16.013643,73.438698,XX,0.0208028,0.0196415,0.029587
16.033297,73.475972,XX,0.0208028,0.0196415,0.036116
16.005502,73.456421,XX,0.0192596,0.0177132,0.029587
16.015199,73.485641,XX,0.0238894,0.0215698,0.036116
15.896743,73.470421,XX,0.0192596,0.0157849,0.029587
15.961558,73.472452,XX,0.0208028,0.0177132,0.0328515
16.004331,73.463298,XX,0.0208028,0.0196415,0.029587
16.034695,73.425638,XX,0.0177163,0.0177132,0.0263225
15.910805,73.465271,XX,0.0192596,0.0157849,0.0328515
16.005835,73.465108,XX,0.0192596,0.0196415,0.029587
16.000565,73.44861,XX,0.0192596,0.0177132,0.0328515
16.011673,73.485387,XX,0.0223461,0.0215698,0.036116
15.883014,73.427522,XX,0.0177163,0.0157849,0.0263225
16.023801,73.45614,XX,0.0223461,0.0215698,0.029587
15.995458,73.454676,XX,0.0208028,0.0196415,0.0328515
16.005962,73.463846,XX,0.0192596,0.0177132,0.029587
16.024418,73.447725,XX,0.0208028,0.0177132,0.0328515
16.034611,73.470215,XX,0.0192596,0.0196415,0.0328515
16.018176,73.446932,XX,0.0223461,0.0196415,0.029587
16.019192,73.475098,XX,0.0238894,0.0215698,0.036116
15.923843,73.487869,XX,0.0208028,0.0177132,0.0328515
15.926513,73.46277,XX,0.0223461,0.0177132,0.029587
15.953191,73.497177,XX,0.0238894,0.0215698,0.036116
16.031395,73.419215,XX,0.016173,0.0177132,0.0263225
15.92368,73.445839,XX,0.016173,0.0138566,0.029587
16.022706,73.454747,XX,0.0238894,0.0196415,0.029587
16.029859,73.4132,XX,0.0146298,0.0196415,0.0263225
15.90733,73.472302,XX,0.0208028,0.0157849,0.029587
15.998371,73.483105,XX,0.0208028,0.0215698,0.0328515
15.912539,73.461195,XX,0.0192596,0.0196415,0.036116
15.921536,73.487466,XX,0.0223461,0.0177132,0.036116
15.981374,73.456746,XX,0.0177163,0.0196415,0.0328515
15.908013,73.453945,XX,0.016173,0.0177132,0.029587
15.895846,73.477852,XX,0.0238894,0.0196415,0.0328515
15.955291,73.430463,XX,0.0146298,0.0157849,0.0263225
15.952512,73.458649,XX,0.016173,0.0157849,0.029587
16.002144,73.42337,XX,0.0146298,0.0177132,0.0263225
16.004248,73.414524,XX,0.0146298,0.0157849,0.023058
15.892141,73.433615,XX,0.016173,0.0157849,0.023058
15.952471,73.471961,XX,0.0208028,0.0177132,0.0328515
15.921561,73.433947,XX,0.0130865,0.0157849,0.029587
16.019359,73.441737,XX,0.0223461,0.0196415,0.029587
15.996237,73.431265,XX,0.0146298,0.0177132,0.0263225
15.937355,73.481463,XX,0.0223461,0.0177132,0.0328515
15.9373,73.492952,XX,0.0238894,0.0177132,0.0328515
15.903552,73.494044,XX,0.0269759,0.0196415,0.036116
16.029419,73.408718,XX,0.016173,0.0157849,0.023058
15.991509,73.433544,XX,0.0177163,0.0177132,0.029587
15.937308,73.436908,XX,0.0146298,0.0138566,0.029587
15.888583,73.4667,XX,0.0192596,0.0157849,0.029587
16.011405,73.447826,XX,0.0223461,0.0196415,0.0263225
15.897808,73.467751,XX,0.0192596,0.0157849,0.029587
16.010938,73.43956,XX,0.0192596,0.0177132,0.0328515
16.029671,73.443059,XX,0.0208028,0.0157849,0.029587
16.017815,73.416099,XX,0.0146298,0.0177132,0.0263225
16.026029,73.464393,XX,0.0223461,0.0196415,0.029587
16.021797,73.422935,XX,0.0177163,0.0138566,0.0263225
16.003426,73.45055,XX,0.0208028,0.0177132,0.029587
15.982542,73.487569,XX,0.0208028,0.0196415,0.036116
16.035664,73.446937,XX,0.0223461,0.0177132,0.029587
16.00871,73.450089,XX,0.0223461,0.0196415,0.029587
16.0296,73.433247,XX,0.0192596,0.0177132,0.023058
16.002822,73.423365,XX,0.016173,0.0177132,0.0263225
15.975672,73.493927,XX,0.0254326,0.0234982,0.0393805
15.923815,73.427065,XX,0.0130865,0.0138566,0.0263225
16.023228,73.414794,XX,0.016173,0.0177132,0.0263225
16.022515,73.465822,XX,0.0208028,0.0196415,0.029587
16.010003,73.460311,XX,0.0223461,0.0215698,0.0328515
15.963054,73.454224,XX,0.0192596,0.0177132,0.029587
15.931315,73.47086,XX,0.0208028,0.0177132,0.0328515
16.002265,73.421407,XX,0.0130865,0.0157849,0.023058
15.905625,73.48044,XX,0.0208028,0.0157849,0.0328515
16.00435,73.485022,XX,0.0223461,0.0215698,0.0328515
16.029629,73.418809,XX,0.0177163,0.0177132,0.0328515
15.901179,73.484396,XX,0.0208028,0.0177132,0.036116
15.914834,73.441004,XX,0.016173,0.0157849,0.0263225
16.011228,73.461002,XX,0.0223461,0.0215698,0.0328515
15.921471,73.459166,XX,0.0208028,0.0177132,0.029587
16.017424,73.474411,XX,0.0269759,0.0254265,0.036116
15.99464,73.435342,XX,0.0177163,0.0157849,0.029587
16.028607,73.44587,XX,0.0208028,0.0196415,0.029587
15.903281,73.436891,XX,0.0146298,0.0157849,0.029587
15.946518,73.473547,XX,0.0208028,0.0157849,0.0328515
15.919247,73.451477,XX,0.016173,0.0138566,0.029587
15.928126,73.479991,XX,0.0192596,0.0177132,0.029587
16.023448,73.463572,XX,0.0238894,0.0215698,0.0328515
16.027029,73.452611,XX,0.0238894,0.0234982,0.029587
15.990035,73.473638,XX,0.0208028,0.0177132,0.0328515
16.015892,73.41261,XX,0.0146298,0.0177132,0.0263225
15.922582,73.481994,XX,0.0208028,0.0177132,0.029587
15.922746,73.466862,XX,0.0238894,0.0177132,0.029587
15.934835,73.413809,XX,0.0115433,0.0119283,0.0263225
15.987729,73.454455,XX,0.0208028,0.0196415,0.029587
16.036654,73.471461,XX,0.0208028,0.0196415,0.0328515
15.911821,73.47465,XX,0.0208028,0.0157849,0.0328515
16.015905,73.432793,XX,0.0192596,0.0177132,0.029587
15.907782,73.422006,XX,0.016173,0.0138566,0.0263225
16.007504,73.433419,XX,0.0177163,0.0177132,0.023058
16.002829,73.480829,XX,0.0208028,0.0196415,0.036116
16.031471,73.467155,XX,0.0208028,0.0196415,0.0328515
15.946375,73.434736,XX,0.0146298,0.0138566,0.0263225
15.961516,73.466567,XX,0.0238894,0.0196415,0.0328515
15.957047,73.486359,XX,0.0192596,0.0196415,0.0328515
16.0061,73.408342,XX,0.0146298,0.0157849,0.023058
15.958623,73.479201,XX,0.0177163,0.0177132,0.0328515
15.98244,73.435436,XX,0.016173,0.0177132,0.0263225
16.008985,73.413505,XX,0.0130865,0.0157849,0.023058
16.01447,73.478358,XX,0.0223461,0.0215698,0.0328515
16.027324,73.474896,XX,0.0208028,0.0196415,0.036116
16.006813,73.413102,XX,0.0130865,0.0157849,0.0263225
16.036788,73.47132,XX,0.0208028,0.0215698,0.036116
15.909755,73.470042,XX,0.0238894,0.0215698,0.029587
16.008181,73.414773,XX,0.0146298,0.0157849,0.0263225
16.011003,73.411387,XX,0.0146298,0.0138566,0.0263225
16.006837,73.434826,XX,0.0177163,0.0157849,0.023058
15.926046,73.41696,XX,0.0115433,0.0119283,0.0263225
16.020623,73.447894,XX,0.0208028,0.0196415,0.0328515
16.029084,73.455539,XX,0.0208028,0.0215698,0.029587
16.028243,73.45176,XX,0.0223461,0.0215698,0.029587
15.997397,73.460407,XX,0.0192596,0.0196415,0.0328515
15.99602,73.438694,XX,0.0146298,0.0177132,0.0263225
15.937027,73.417014,XX,0.0130865,0.0157849,0.0263225
16.025999,73.479252,XX,0.0208028,0.0215698,0.036116
16.025282,73.417582,XX,0.0177163,0.0177132,0.0263225
16.006343,73.441558,XX,0.0192596,0.0157849,0.0263225
15.939506,73.459729,XX,0.0177163,0.0177132,0.029587
15.886055,73.473583,XX,0.0208028,0.0177132,0.029587
